OBJECT,Catalogue,off_u_gaia,dmag_u,off_u
KIDS_165.0_1.5,KIDS_165p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.03943985493492927,0.1190681040178621,0.15850795895279135
KIDS_9.1_-29.2,KIDS_9p1_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.07734639291369202,0.0032373515093484,0.08058374442304042
KIDS_26.8_-35.1,KIDS_26p8_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.14570258516276205,-0.0591308275775103,0.08657175758525175
KIDS_212.6_-2.5,KIDS_212p6_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.02133334577785187,0.1064031336301973,0.08506978785234542
KIDS_343.4_-33.1,KIDS_343p4_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.08033316817519287,0.144715424105002,0.06438225592980912
KIDS_4.7_-32.1,KIDS_4p7_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.02848916716754564,0.133440969077984,0.10495180191043836
KIDS_206.6_2.5,KIDS_206p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.19776473312323492,-0.0449012997567152,0.15286343336651972
KIDS_45.4_-31.2,KIDS_45p4_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.08128993846800184,0.2206930618691827,0.13940312340118086
KIDS_40.6_-28.2,KIDS_40p6_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.24290378695496226,-0.0136754375274748,0.22922834942748746
KIDS_170.5_-3.5,KIDS_170p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.08232818474461978,0.0328827068886713,0.11521089163329108
KIDS_330.8_-35.1,KIDS_330p8_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.06316788172237373,0.0138971263315912,0.07706500805396492
KIDS_53.0_-28.2,KIDS_53p0_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0638818327427855,0.1067088205003417,0.1705906532431272
KIDS_131.0_-1.5,KIDS_131p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.04162268888763869,0.0081574512594648,-0.03346523762817389
KIDS_23.8_-33.1,KIDS_23p8_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.061756776541749187,0.1250089521736928,0.0632521756319436
KIDS_52.9_-30.2,KIDS_52p9_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.05147162354834453,0.1288100504567701,0.18028167400511463
KIDS_222.0_1.5,KIDS_222p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0883309427092363,0.1318994368505531,0.043568494141316805
KIDS_208.6_3.5,KIDS_208p6_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.010899199207152849,0.1007734773453787,0.08987427813822585
KIDS_0.0_-34.1,KIDS_0p0_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.04356938949525027,-0.0669248201708196,-0.023355430675569333
KIDS_353.1_-30.2,KIDS_353p1_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.03191802794521878,0.0892262995092922,0.12114432745451098
KIDS_208.6_-3.5,KIDS_208p6_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.11107667681830083,-0.0391139917475197,0.07196268507078113
KIDS_232.0_-0.5,KIDS_232p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.06256746417447097,0.0541378061600403,-0.008429658014430672
KIDS_342.1_-27.2,KIDS_342p1_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.006780510776580123,0.0978627590231489,0.10464326979972902
KIDS_331.5_-33.1,KIDS_331p5_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.012549092124175917,0.1135770410271548,0.10102794890297888
KIDS_349.9_-27.2,KIDS_349p9_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.09808503334127053,-0.0383155030191321,0.05976953032213843
KIDS_221.6_2.5,KIDS_221p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.023801415824597202,0.0502787069178251,0.026477291093227898
KIDS_159.0_-0.5,KIDS_159p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.04469023652295909,0.1115721313110952,0.15626236783405428
KIDS_197.5_3.5,KIDS_197p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.03957118574577218,0.109306395572086,0.06973520982631382
KIDS_32.2_-30.2,KIDS_32p2_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.11706817452410054,0.0645786598321439,0.18164683435624446
KIDS_343.7_-31.2,KIDS_343p7_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.047220521178442235,0.0862922485159219,0.03907172733747967
KIDS_47.8_-26.2,KIDS_47p8_m26p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.20741966230254025,-0.0504644195371075,0.15695524276543274
KIDS_42.2_-29.2,KIDS_42p2_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1793268367092675,-0.0848268163864424,0.09450002032282509
KIDS_184.5_2.5,KIDS_184p5_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0810060557838129,0.1179153295329959,0.036909273749183
KIDS_6.9_-30.2,KIDS_6p9_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.025409225191206225,0.1295149898156206,0.10410576462441437
KIDS_208.0_-0.5,KIDS_208p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1178110177829044,-0.0350145274248919,0.0827964903580125
KIDS_217.0_-0.5,KIDS_217p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.07091688439044316,0.0082573264935327,0.07917421088397586
KIDS_52.9_-32.1,KIDS_52p9_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.039956180907205346,0.0959530206215958,0.13590920152880115
KIDS_351.0_-27.2,KIDS_351p0_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.11440722879360574,-0.010797885556264,0.10360934323734174
KIDS_358.8_-33.1,KIDS_358p8_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.091379650905491,0.1657758855859643,0.0743962346804733
KIDS_348.3_-31.2,KIDS_348p3_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.06437826907536069,-0.0446012366150035,-0.10897950569036419
KIDS_29.9_-30.2,KIDS_29p9_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.06597612656330878,-0.0338472141870336,0.03212891237627519
KIDS_1.2_-35.1,KIDS_1p2_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.10902473859295134,-0.0196036748713804,0.08942106372157094
KIDS_174.0_1.5,KIDS_174p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0200317936406363,-0.0215659159961726,-0.0415977096368089
KIDS_351.5_-35.1,KIDS_351p5_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.005315678315036654,0.0526685870189908,0.047352908703954144
KIDS_186.5_-2.5,KIDS_186p5_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.03222713808940376,0.1199996152586669,0.08777247716926315
KIDS_37.7_-35.1,KIDS_37p7_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1315951911421012,-0.0005733527400657,0.1310218384020355
KIDS_347.2_-31.2,KIDS_347p2_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.02374642762556764,0.1401300436772046,0.11638361605163697
KIDS_175.0_-1.5,KIDS_175p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0006961084219119923,0.0859095292625733,0.0852134208406613
KIDS_211.0_-0.5,KIDS_211p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0709516407703909,0.1416730598970526,0.07072141912666169
KIDS_355.5_-28.2,KIDS_355p5_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.05706987806762176,0.0693928251885276,0.12646270325614936
KIDS_222.0_-1.5,KIDS_222p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.06501827322940633,0.1408304836871954,0.07581221045778906
KIDS_335.0_-33.1,KIDS_335p0_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.04688592494546567,0.0954007093436294,0.04851478439816373
KIDS_28.8_-30.2,KIDS_28p8_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.027085775044254093,0.1288955317590414,0.15598130680329547
KIDS_340.0_-32.1,KIDS_340p0_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.06817577886203627,0.1189070416173472,0.05073126275531094
KIDS_50.4_-34.1,KIDS_50p4_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.006604714585468435,0.1369438803338533,0.13033916574838486
KIDS_231.0_-0.5,KIDS_231p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0833558548221869,0.0839349210963781,0.0005790662741912006
KIDS_218.0_-0.5,KIDS_218p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.06391629789817665,0.1446802608497877,0.08076396295161103
KIDS_204.0_1.5,KIDS_204p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1106231819802376,0.012815314924187,0.1234384969044246
KIDS_129.0_1.5,KIDS_129p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.043902664037799244,0.063698614126808,0.01979595008900875
KIDS_185.0_-0.5,KIDS_185p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0865400230222728,0.1768914381643054,0.09035141514203258
KIDS_10.9_-35.1,KIDS_10p9_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.11689497334297508,-0.0863068510058179,0.030588122337157173
KIDS_39.6_-31.2,KIDS_39p6_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.04572974535764254,0.2189151875110878,0.17318544215344525
KIDS_187.5_-2.5,KIDS_187p5_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.03573612751052693,0.0729546991028759,0.03721857159234897
KIDS_182.5_3.5,KIDS_182p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.03979815701475932,0.093861408237162,0.054063251222402686
KIDS_168.5_-3.5,KIDS_168p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.11802429483945956,0.0154144501471748,0.13343874498663436
KIDS_342.9_-29.2,KIDS_342p9_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-8.220456216934124e-05,0.0331524664637219,0.03323467102589124
KIDS_49.4_-32.1,KIDS_49p4_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.05250592281316624,0.1801896628275853,0.12768374001441907
KIDS_184.0_0.5,KIDS_184p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0788565602216009,0.1377193683222623,0.05886280810066141
KIDS_354.2_-31.2,KIDS_354p2_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.03225970163166016,0.1323282809629264,0.10006857933126623
KIDS_176.0_-0.5,KIDS_176p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.06510663003726586,0.0484764041921315,-0.016630225845134357
KIDS_52.4_-31.2,KIDS_52p4_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.02538929602953649,0.1959836283656559,0.1705943323361194
KIDS_45.9_-32.1,KIDS_45p9_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.023746180313648446,0.193320483601517,0.16957430328786854
KIDS_190.5_3.5,KIDS_190p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.019854423647814007,0.1061995608165995,0.08634513716878549
KIDS_36.1_-31.2,KIDS_36p1_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.05851965657969291,0.083938159353371,0.1424578159330639
KIDS_50.0_-26.2,KIDS_50p0_m26p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.045455891033088044,0.2312884237293258,0.18583253269623773
KIDS_53.5_-29.2,KIDS_53p5_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.04015283032961822,0.1709927043772668,0.21114553470688502
KIDS_172.5_3.5,KIDS_172p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.03189383451321536,0.0983648518245179,0.06647101731130253
KIDS_49.5_-30.2,KIDS_49p5_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.053993320691629515,0.0932006475868641,0.14719396827849363
KIDS_166.0_1.5,KIDS_166p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.04741956749005696,0.0560081999970249,0.10342776748708186
KIDS_217.6_3.5,KIDS_217p6_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.07619687485257562,0.0079945361736346,0.08419141102621022
KIDS_21.4_-28.2,KIDS_21p4_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.045482701675862075,0.0190417960732237,0.06452449774908578
KIDS_339.8_-33.1,KIDS_339p8_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.08727541995992658,0.1162651217886699,0.02898970182874333
KIDS_27.6_-34.1,KIDS_27p6_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.020434824684045005,-99.0,-98.97956517531595
KIDS_166.0_0.5,KIDS_166p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.04189672581086648,0.0125341593704267,0.05443088518129318
KIDS_212.0_-0.5,KIDS_212p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.020298539004668964,0.0532788248979913,0.03298028589332234
KIDS_346.8_-34.1,KIDS_346p8_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.04426847463892142,0.1353893910791883,0.09112091644026687
KIDS_132.0_-1.5,KIDS_132p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.04608983713300918,0.0159882316943223,-0.030101605438686882
KIDS_333.6_-34.1,KIDS_333p6_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.07234277813496517,-0.0550801997347408,0.017262578400224375
KIDS_169.5_-3.5,KIDS_169p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.11470068644519119,0.0311588801806377,0.14585956662582888
KIDS_10.1_-27.2,KIDS_10p1_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.043503403755334874,0.1150350667061553,0.07153166295082043
KIDS_346.5_-28.2,KIDS_346p5_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.03088194885020132,0.1264574044432387,0.09557545559303737
KIDS_35.3_-35.1,KIDS_35p3_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.03133286763416791,0.2360367210433009,0.204703853409133
KIDS_353.9_-35.1,KIDS_353p9_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.08477610798279692,0.019440530753776,0.10421663873657291
KIDS_204.6_3.5,KIDS_204p6_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.030319396794569048,0.0780480483297245,0.04772865153515546
KIDS_330.8_-27.2,KIDS_330p8_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.06371573184631704,-0.0143833328963617,0.04933239894995534
KIDS_335.3_-27.2,KIDS_335p3_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0052877012904953,0.0368153699769022,0.0421030712673975
KIDS_198.0_-1.5,KIDS_198p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1294683804116887,-0.0467269613479591,0.0827414190637296
KIDS_196.0_-0.5,KIDS_196p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1965206381256814,-0.0890287620561565,0.10749187606952491
KIDS_51.1_-26.2,KIDS_51p1_m26p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.06934603918986967,0.1742423511429318,0.24358839033280147
KIDS_193.5_2.5,KIDS_193p5_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.04137384002440539,0.1065457138537482,0.06517187382934281
KIDS_162.5_-2.5,KIDS_162p5_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.13099840293165357,-0.0345743934541563,0.09642400947749727
KIDS_352.9_-32.1,KIDS_352p9_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.03804960503069013,0.0959203217089527,0.057870716678262574
KIDS_8.4_-34.1,KIDS_8p4_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.08731593036533432,0.1984274885942282,0.11111155822889389
KIDS_141.0_-1.5,KIDS_141p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.027500657392485223,0.1125561421893526,0.08505548479686738
KIDS_173.0_-1.5,KIDS_173p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.06659705343699254,0.1457843160861515,0.07918726264915896
KIDS_137.0_0.5,KIDS_137p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.10122124544707273,0.1487196009906961,0.04749835554362336
KIDS_31.2_-34.1,KIDS_31p2_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.01943912438641518,0.0767819813076456,0.09622110569406078
KIDS_209.6_-3.5,KIDS_209p6_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0469755434535746,0.1631337648333832,0.11615822137980861
KIDS_162.5_2.5,KIDS_162p5_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.17584798270300425,-0.0580765473763713,0.11777143532663295
KIDS_198.6_-2.5,KIDS_198p6_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.020023373389879945,0.1057093877809486,0.08568601439106865
KIDS_332.9_-28.2,KIDS_332p9_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.08845514966096882,-0.040097465797445,0.04835768386352382
KIDS_196.0_-1.5,KIDS_196p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.09101101650434132,-0.0333115568685929,0.05769945963574842
KIDS_174.0_0.5,KIDS_174p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.09781838809851878,0.0923300437182542,-0.005488344380264576
KIDS_337.4_-33.1,KIDS_337p4_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.030769391104238084,0.0474525834694206,0.016683192365182516
KIDS_172.0_0.5,KIDS_172p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.058726058765033,0.1636661241843627,0.10494006541932968
KIDS_170.0_0.5,KIDS_170p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0253310336535148,0.0666561394250404,0.0919871730785552
KIDS_160.0_-1.5,KIDS_160p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.06369164635943705,0.1148302429151559,0.17852188927459295
KIDS_33.9_-28.2,KIDS_33p9_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.20326859163142916,-0.0155421964972687,0.18772639513416045
KIDS_356.5_-30.2,KIDS_356p5_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.05088184431072798,0.0584970310556108,0.10937887536633878
KIDS_136.0_1.5,KIDS_136p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.02580548515997455,0.1289758134644008,0.10317032830442624
KIDS_202.0_-1.5,KIDS_202p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.11187963615133362,-0.0402937600857693,0.07158587606556432
KIDS_355.3_-32.1,KIDS_355p3_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.030868397596035088,0.118061756944292,0.08719335934825691
KIDS_207.0_0.5,KIDS_207p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.004912268543503517,0.0770634306211998,0.07215116207769628
KIDS_351.8_-32.1,KIDS_351p8_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.059037394161377016,0.0831284080864932,0.024091013925116186
KIDS_201.6_-3.5,KIDS_201p6_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1029272451874412,0.0027648490410821,0.1056920942285233
KIDS_176.5_2.5,KIDS_176p5_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.11451249723906115,0.1679079604405532,0.05339546320149205
KIDS_13.4_-35.1,KIDS_13p4_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.027391885530011803,0.0849122308921981,0.1123041164222099
KIDS_204.0_-1.5,KIDS_204p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.05478014942828027,-0.0258125276289758,0.028967621799304472
KIDS_334.2_-27.2,KIDS_334p2_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.08262341634763976,0.1334776173476516,0.05085420100001184
KIDS_177.0_-1.5,KIDS_177p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.013437132012752179,0.0420414642680215,0.05547859628077368
KIDS_358.8_-30.2,KIDS_358p8_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.07452163714226331,-0.0344346452050517,0.040086991937211616
KIDS_3.4_-27.2,KIDS_3p4_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.12262159338609627,-0.0213221161558727,0.10129947723022356
KIDS_210.0_1.5,KIDS_210p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.10986005882743537,0.1873527775230018,0.07749271869556644
KIDS_193.0_0.5,KIDS_193p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.033478667553131336,0.126862838411358,0.09338417085822667
KIDS_158.4_-3.5,KIDS_158p4_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.09907729777749555,0.03079253613436,0.12986983391185555
KIDS_169.0_1.5,KIDS_169p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.028080941891574784,-0.0150132003052494,0.013067741586325385
KIDS_175.5_2.5,KIDS_175p5_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.04431249300430909,-0.0607972783749959,-0.01648478537068681
KIDS_214.0_-0.5,KIDS_214p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.03814160698110089,0.0311574997905163,0.06929910677161719
KIDS_160.0_1.5,KIDS_160p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.04917465206779292,0.1237300055971649,0.17290465766495783
KIDS_331.8_-28.2,KIDS_331p8_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.09511904375388944,-0.0103295564249125,0.08478948732897694
KIDS_28.8_-34.1,KIDS_28p8_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1287975418643932,0.0550186411887424,0.1838161830531356
KIDS_24.8_-28.2,KIDS_24p8_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.03876675832397995,0.2012580779340378,0.16249131961005786
KIDS_139.0_-0.5,KIDS_139p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.05817060031966336,0.1530182926553523,0.09484769233568893
KIDS_357.6_-34.1,KIDS_357p6_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.024462023485231355,0.0439224435327297,0.06838446701796105
KIDS_32.5_-27.2,KIDS_32p5_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.10644701688940877,-0.0756925126391547,0.03075450425025407
KIDS_340.2_-31.2,KIDS_340p2_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.06901093875217215,0.1625925337620453,0.09358159500987315
KIDS_5.9_-32.1,KIDS_5p9_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0745258842130482,0.1293567646564447,0.054830880443396485
KIDS_32.9_-32.1,KIDS_32p9_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.08296292699492021,0.1848313075329991,0.10186838053807888
KIDS_349.3_-33.1,KIDS_349p3_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.05648442882762858,0.0739780579536158,0.017493629125987217
KIDS_165.0_-1.5,KIDS_165p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.03817253606464183,0.161388455114507,0.12321591904986517
KIDS_195.0_-0.5,KIDS_195p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.02340805530911938,0.061043670435256,0.08445172574437537
KIDS_25.9_-32.1,KIDS_25p9_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.08037611114160156,0.0732581064922371,0.15363421763383867
KIDS_219.6_-3.5,KIDS_219p6_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.005860240204744113,0.1085646745656508,0.10270443436090669
KIDS_357.7_-28.2,KIDS_357p7_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0945182018834955,0.0782407092607053,-0.0162774926227902
