OBJECT,Catalogue,u_kids,u_gaia,u_kids_10,u_gaia_10,g_kids,g_gaia,g_kids_10,g_gaia_10,r_kids,r_gaia,r_kids_10,r_gaia_10,i_kids,i_gaia,i_kids_10,i_gaia_10,i2_kids,i2_gaia,i2_kids_10,i2_gaia_10,Ebv,b,Survey,FLAG
KIDS_192.0_0.5,KIDS_192p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0714068811976775,0.0643086907046051,0.0852176265242627,0.0660586907046051,-0.0214589020660472,-0.011907,-0.0153332085326345,-0.007831,-0.0578729554150902,-0.054567,-0.0545064426655658,-0.051932,-0.0057348337565473,-0.022251,-0.0019624399590459,-0.019244,0.0653693094785411,0.050282,0.0670426980262758,0.05264,0.01802,63.3563,KiDS,0
KIDS_203.0_-1.5,KIDS_203p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0075281848080424,-0.1684673616975267,0.0021340235613033,-0.1654343616975267,-0.0486882317232955,-0.074708,-0.044966773374494,-0.07044,0.0622886173915824,0.064955,0.0668008727352097,0.068041,0.0543387051080577,0.062415,0.0618554080162101,0.068828,0.0181388742843407,0.026673,0.0238426315471748,0.030759,0.031592,59.7492,KiDS,0
KIDS_219.6_-2.5,KIDS_219p6_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0988599082808785,0.0284259475829488,0.1120999671625954,0.0287869475829488,0.1361635424873835,0.123931,0.1413191443078736,0.127953,0.0426062521444402,0.048126,0.0443302451092902,0.050697,0.0386526422122791,0.037835,0.0391807386611989,0.039982,0.0556324949230581,0.054828,0.0574857938571073,0.058246,0.050314,50.7362,KiDS,0
KIDS_17.1_-29.2,KIDS_17p1_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1723636852186073,-0.0497690014217753,0.182281609986992,-0.0503380014217753,-0.0946482399365268,-0.049216,-0.0906300313765505,-0.043839,0.0499001033604145,0.060371,0.0533494148403406,0.064178,0.0700928796554944,0.041096,0.0737027324246455,0.046229,0.0328978641662315,0.007569,0.0374415267496169,0.01014,0.019475,-85.7429,KiDS,0
KIDS_188.5_-3.5,KIDS_188p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1558260491133657,0.0618636579140908,0.1671642606667559,0.0657326579140908,-0.0155014354341504,-0.04837,-0.0119898107726244,-0.042913,0.0336906046706953,0.033989,0.0367240432711662,0.0375,0.0573852944184903,0.05896,0.061487052150558,0.061765,0.030323893201268,0.030106,0.0339047796935282,0.035047,0.032978,59.1199,KiDS,0
KIDS_211.6_-2.5,KIDS_211p6_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1476904737493025,0.0489937876089212,0.1476791515146307,0.0490207876089212,0.1270318622337186,0.116652,0.1294218507930774,0.119415,0.0350713329440953,0.041426,0.0376434233884822,0.044484,-0.1099232853581114,-0.104349,-0.1070784496678487,-0.101681,0.0211176865470064,0.024368,0.0243682307602279,0.026924,0.056046,55.3249,KiDS,0
KIDS_135.0_1.5,KIDS_135p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0010415657180901,-0.0682084013993853,0.0155037250058835,-0.0678574013993853,0.0539681750349493,0.043149,0.0583102574230724,0.044043,0.1280886142972855,0.136766,0.1297662763268774,0.13813,0.0760914002661315,0.084281,0.0764231677634776,0.085498,-0.0656012442982856,-0.056605,-0.0645407616265718,-0.055413,0.042425,29.0081,KiDS,0
KIDS_186.0_-1.5,KIDS_186p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0982841572365564,0.0477156355959931,0.1045125016582039,0.0496686355959931,0.0202689490443037,0.015498,0.0228415249607493,0.021103,-0.0352907596332551,-0.03132,-0.0316373753065967,-0.028026,0.0586664033747689,0.051516,0.064758255430598,0.056918,0.0557547776237696,0.054126,0.0627201483949097,0.059905,0.022172,60.617,KiDS,0
KIDS_197.5_2.5,KIDS_197p5_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0231187737473751,-0.0906702966772982,0.0281900111662594,-0.0908622966772982,0.0594185189301882,0.043074,0.0669606339253465,0.046864,0.0084865587123333,0.011268,0.0143368123052956,0.016121,-0.0305081774127253,-0.035135,-0.0247110020918306,-0.029403,0.01974796996446,0.016501,0.0255355618503213,0.021362,0.025184,64.9364,KiDS,0
KIDS_36.8_-33.1,KIDS_36p8_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0525660623989663,-0.0074001535728252,0.0471292608646044,-0.0063251535728252,0.0018158033358536,0.020562,0.003588167587691,0.025385,-0.0413879525190323,-0.021531,-0.0388564931871981,-0.01876,0.03362349166355,0.035812,0.0366802102831021,0.037696,-0.0609828018956502,-0.057,-0.0579306229453573,-0.056586,0.015836,-68.4198,KiDS,0
KIDS_183.5_2.5,KIDS_183p5_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.050166723578328,-0.092322099170819,-0.0398127817276861,-0.091482099170819,-0.0367172808359991,-0.021893,-0.0311495005786447,-0.018106,0.0400186810564809,0.042001,0.0430157897035222,0.046172,0.050096778833227,0.034512,0.0530390275442456,0.039562,0.0862576888818895,0.075407,0.0916258111504048,0.079036,0.019424,63.784,KiDS,0
KIDS_192.0_-1.5,KIDS_192p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0721153272102001,-0.1184096458250019,-0.0687989592977955,-0.1214776458250019,-0.1263832729884448,-0.132316,-0.1227824537917192,-0.129261,0.0651507342984794,0.068007,0.0686132855572575,0.070237,0.0579226411711569,0.051878,0.061636059199283,0.055459,0.087430638233934,0.08231,0.0913179057503419,0.085297,0.021854,61.3569,KiDS,0
KIDS_39.5_-28.2,KIDS_39p5_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1419367526414782,-0.0657890289312788,0.1468211080161999,-0.0656100289312788,0.0307340838806551,0.045399,0.0355141176081037,0.048361,-0.0113200708674656,0.009036,-0.0084183857104131,0.01377,0.0412290660175284,0.043265,0.0439677470604338,0.044249,0.0748941432640054,0.0718,0.0753604145819289,0.074588,0.012977,-66.4413,KiDS,0
KIDS_225.6_2.5,KIDS_225p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1606648540957148,0.0843106571663475,0.151937101518114,0.0861286571663475,-0.0141506997826966,-0.02637,-0.0135695566900693,-0.022168,0.0015241421776868,0.006789,0.0057183215595562,0.009115,0.0832901501539305,0.087084,0.0889022788372228,0.090255,0.0334355648282307,0.036302,0.0386881472930377,0.039887,0.045092,50.1201,KiDS,0
KIDS_352.9_-33.1,KIDS_352p9_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.102580218299864,0.0410929447604161,0.113871853800508,0.0410929447604161,0.0414071401878726,0.051289,0.0445078764358038,0.054814,0.0331342346897619,0.042432,0.0357945541564955,0.045272,0.0585583762945883,0.054997,0.0625527665139892,0.05812,0.1193023461127205,0.116002,0.1226737063259946,0.119946,0.013296,-71.7316,KiDS,0
KIDS_12.0_-34.1,KIDS_12p0_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0013933400733118,-0.1156895163846589,0.0229071570191066,-0.112894516384659,-0.0251978291803595,0.0212,-0.0187692836296142,0.022996,-0.0900808171456425,-0.0779,-0.0876369306198818,-0.075726,0.0690626389619418,0.03743,0.0686671108245668,0.040846,0.0475223976904183,0.022405,0.0489900858339745,0.026098,0.013106,-82.9555,KiDS,0
KIDS_48.5_-28.2,KIDS_48p5_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1314800598913081,-0.0129493109312217,0.143542861376145,-0.0114313109312216,-0.0729053593797989,-0.061146,-0.0685853108834978,-0.059468,0.1167968378340283,0.132469,0.1189407607108267,0.134299,0.041686255269623,0.040862,0.0428539475032686,0.042709,0.0347036581009509,0.028699,0.03524744297649,0.030679,0.015084,-58.5042,KiDS,0
KIDS_345.6_-34.1,KIDS_345p6_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1916714418918472,0.0889693601299464,0.1921914911074195,0.0914593601299464,0.054286853682975,0.041582,0.0560510130272313,0.043436,0.0161559842289729,0.023958,0.019203624636964,0.026823,0.0356151948822535,0.039069,0.0395322770130578,0.04215,0.0572231848335169,0.064458,0.061571393661523,0.066312,0.016461,-65.6128,KiDS,0
KIDS_164.0_-0.5,KIDS_164p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0467101621057939,-0.0415595733177958,0.0489045824091712,-0.0403585733177958,0.0285953015665981,0.025881,0.0301854947777926,0.030021,0.0075965100108939,0.016692,0.0106060862481683,0.018559,0.0384720363024137,0.035513,0.0403793202192119,0.039899,0.0673611131437328,0.072987,0.0745552886918156,0.077335,0.036992,50.8411,KiDS,0
KIDS_3.4_-28.2,KIDS_3p4_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1800373283763925,0.1023433732679692,0.1820855436461834,0.1037943732679692,-0.0580660364724152,-0.05319,-0.0573991221368282,-0.05056,0.0341566763667571,0.045916,0.0376141361753484,0.048128,0.0797622468787574,0.082114,0.0852848174175903,0.085015,0.0406253579776027,0.042662,0.0456475574736134,0.046484,0.015547,-81.5379,KiDS,0
KIDS_218.6_-2.5,KIDS_218p6_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1205200481699003,0.0357502902358204,0.1293585478995508,0.0351682902358204,0.0671481462603337,0.056893,0.0717812956571238,0.059814,0.0145216268345787,0.022125,0.0178777024561812,0.025236,-0.0087841497716564,0.00022,-0.0054881717364105,0.003954,0.0254137248875269,0.036868,0.0311798019072079,0.040478,0.050618,51.373,KiDS,0
KIDS_206.0_-1.5,KIDS_206p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0247913339294496,-0.0365784878574372,-0.0095024959896311,-0.0353834878574371,-0.0743818546606034,-0.077941,-0.0665710513813631,-0.072005,0.0262185592648048,0.032918,0.0298450658969558,0.03446,0.0489384043640142,0.048083,0.0523186930560696,0.050851,0.0634636656379765,0.06014,0.0661951037817343,0.063282,0.030512,58.7159,KiDS,0
KIDS_338.6_-33.1,KIDS_338p6_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1963669428174777,0.0736599265040389,0.1881591927685539,0.0767179265040389,0.0090409287312074,-0.002633,0.0089273244151111,0.000671,0.0258579541815727,0.039405,0.0286111056518164,0.042551,0.0325767869735931,0.040375,0.0358786149946794,0.042923,0.0818859720893268,0.093693,0.0865578935952093,0.096171,0.010736,-59.9087,KiDS,0
KIDS_139.0_0.5,KIDS_139p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0614585166940679,0.072446759188568,0.0695208964065869,0.074893759188568,-0.0691729321911694,-0.059441,-0.0673104918251144,-0.057255,0.0299565031740676,0.039378,0.0319895851465195,0.041779,0.0247346245319146,0.026755,0.027756934272128,0.028987,0.0702700080611507,0.069885,0.0737183173241563,0.071536,0.023916,31.9092,KiDS,0
KIDS_209.0_-1.5,KIDS_209p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0584456454870246,-0.0905136865894168,0.0559688415499807,-0.0913276865894168,0.072825721439489,0.040431,0.0744073315998926,0.042899,0.0356276183076863,0.038151,0.0383362368009857,0.041355,0.0135150708633175,0.018485,0.0175346225236946,0.020693,0.0252586833748412,0.031738,0.029628040197468,0.03508,0.043939,57.3991,KiDS,0
KIDS_14.3_-33.1,KIDS_14p3_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0816098641894236,-0.0254860145609588,0.0963700842144665,-0.0254860145609588,0.0393239237846038,0.053727,0.0437623540640345,0.056709,0.0541503058510418,0.064324,0.0572438799869688,0.066889,0.0158198844166636,0.019294,0.0195090775879881,0.021739,0.0477269312809014,0.048784,0.0504893676243012,0.052303,0.017576,-83.7151,KiDS,0
KIDS_31.9_-29.2,KIDS_31p9_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1314463633052121,-0.0430490426535879,0.1351145836995672,-0.0430490426535879,-0.15414052318879,-0.128646,-0.150532657643388,-0.125394,-0.0001599766988208,0.015331,0.0029251889914082,0.017452,0.0725050944044611,0.064623,0.0750538820033576,0.066606,0.0724689749583811,0.068038,0.0779337618196066,0.071302,0.011303,-73.1,KiDS,0
KIDS_6.1_-35.1,KIDS_6p1_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.2536609083816074,0.0694095648379175,0.2962773377102028,0.0698005648379175,0.0776073576284992,0.06122,0.0805816015904066,0.065576,-0.0039453717825383,0.008817,-0.0003145493573905,0.011598,0.048569237716917,0.056457,0.0549012633223104,0.060174,0.0373631236740537,0.046574,0.0456244476658333,0.051037,0.009887,-80.1334,KiDS,0
KIDS_202.0_-0.5,KIDS_202p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.246315226619646,0.1812698001435892,0.2626002057493787,0.1813358001435892,-0.0162351647173381,-0.033653,-0.0119826245507926,-0.029934,0.0189272767467528,0.025922,0.024800186464335,0.030815,0.0691702712825283,0.069782,0.0742374800971013,0.075658,0.0727177699771071,0.073293,0.0786905069962277,0.078526,0.022184,61.0062,KiDS,0
KIDS_30.9_-33.1,KIDS_30p9_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1662610255629525,0.0256235980326626,0.1633957726809353,0.0272345980326626,0.0381910831210355,0.048947,0.0359832622922101,0.054106,-0.0415635587882063,-0.027085,-0.0398480956718158,-0.02464,0.0376634876524997,0.03184,0.0431276334466592,0.036105,-0.0699799082415013,-0.070254,-0.0672693905346623,-0.066897,0.014042,-73.3203,KiDS,0
KIDS_207.6_-2.5,KIDS_207p6_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1514503452018413,-0.2084100363713244,-0.1494651819926754,-0.2043980363713244,0.0615913169150573,0.05997,0.0638043698751085,0.065079,0.0391980970360364,0.042442,0.0428477315335312,0.046009,0.0200506619643975,0.014775,0.0247843747441485,0.019413,0.0177179632630271,0.015503,0.0223657535451395,0.020001,0.040779,57.1776,KiDS,0
KIDS_157.4_-3.5,KIDS_157p4_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0125649405241742,-0.1230037158407567,-0.0115267711153742,-0.1227947158407567,0.0963195261052,0.09196,0.0967093717964917,0.09383,0.0112441368960084,0.018768,0.0138708007417283,0.022272,0.0374236071615406,0.04022,0.0409005583074229,0.042326,-0.0838412320349045,-0.079322,-0.0801118109575828,-0.075814,0.036,44.1454,KiDS,0
KIDS_14.1_-32.1,KIDS_14p1_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1229201302452718,-0.0325959860019763,0.1125666568228473,-0.0335259860019763,0.040345753492682,0.058599,0.0417227909238238,0.061343,0.013125821983278,0.02975,0.0169841662107842,0.03149,0.0298788381950271,0.026101,0.0346963242443843,0.030134,0.0479128804740058,0.038549,0.0540189558391434,0.041107,0.016755,-84.8496,KiDS,0
KIDS_234.0_0.5,KIDS_234p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0589987318467601,-0.1453684475147642,-0.0596361186459082,-0.1451214475147642,0.0384433544394639,0.030283,0.0395857016664245,0.031659,0.0180519063928997,0.020655,0.0200066303625133,0.022296,0.0125992248330084,0.012412,0.0156004813181905,0.016142,0.0580130038312646,0.059647,0.0610425967252134,0.062211,0.064671,42.3776,KiDS,0
KIDS_348.6_-29.2,KIDS_348p6_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0858913069372425,-0.0859427920784849,0.0943554051867779,-0.0845997920784849,0.0533559940053811,0.030778,0.0555933153360489,0.035183,-0.0070112044369187,0.006894,-0.0035568355079801,0.00926,0.0356496415658933,0.045876,0.0393313039141698,0.050455,0.0451012915037014,0.055265,0.0489585949353577,0.058806,0.027756,-68.5416,KiDS,0
KIDS_20.5_-29.2,KIDS_20p5_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1714463559076954,-0.0214041460091481,0.1788906677783421,-0.0248051460091481,0.0113611248695835,0.0203,0.018467027869807,0.024531,0.0120236890892298,0.028248,0.0161056891208484,0.031106,0.037289990076162,0.036319,0.0415670706752486,0.042004,0.0346916648559149,0.032568,0.0402806840340177,0.035352,0.014896,-82.9477,KiDS,0
KIDS_338.1_-30.2,KIDS_338p1_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1813641906985994,-0.1945507319761983,-0.1831786009968427,-0.1943497319761984,-0.0228030174988299,-0.006549,-0.0216717215193587,-0.004227,-0.0156829181006607,-0.005672,-0.0132566753832121,-0.002038,0.13908241949608,0.135694,0.1434511625186341,0.138497,0.0848676460677297,0.083423,0.0886384987762868,0.084952,0.013707,-59.4966,KiDS,0
KIDS_226.0_-0.5,KIDS_226p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0609752569392009,-0.023064072439714,0.0546634157399734,-0.022830072439714,0.0778113231719134,0.065491,0.0779906784458032,0.068296,0.0099924481491223,0.013066,0.0126622153136276,0.014821,0.0309873770609061,0.033293,0.035739408780364,0.036265,0.0568856069317308,0.061286,0.0624117343706756,0.064786,0.051029,47.8296,KiDS,0
KIDS_206.0_1.5,KIDS_206p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0391580148487564,-0.0665623941336086,0.034899465581933,-0.0670043941336086,0.1003292392846954,0.082793,0.1011410870602119,0.08535,0.0316753933964793,0.039516,0.0342907242851998,0.0412,0.0173586800064452,0.025501,0.0204296774335098,0.027894,0.0547708242184724,0.063695,0.0594648215421554,0.065679,0.024225,61.4459,KiDS,0
KIDS_220.6_2.5,KIDS_220p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1495568234857914,0.1148869884738545,0.1512690282663527,0.1178849884738544,0.0413281071046748,0.039253,0.044274294223589,0.04207,-6.508389703389795e-05,0.004541,0.0029185352760251,0.007694,0.0507215289979452,0.045665,0.0539599500833448,0.049504,0.0317818639162402,0.028075,0.0356766218348948,0.030906,0.034901,53.7605,KiDS,0
KIDS_202.6_-2.5,KIDS_202p6_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1530009840137171,0.0796938800354098,0.1697206481269341,0.0796938800354098,-0.050164957012762,-0.063162,-0.0424385287872451,-0.062599,-0.081386408832801,-0.075654,-0.0781083249876641,-0.072752,0.0495973120076818,0.052813,0.0511714117280693,0.055542,0.0384811776845151,0.045299,0.0408278449687387,0.046262,0.032227,58.9453,KiDS,0
KIDS_203.0_1.5,KIDS_203p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0218420098468171,-0.0834217939945538,-0.0168550411964525,-0.0834217939945538,0.0509503870343596,0.041459,0.0543995396256489,0.04477,0.0426454450935125,0.052913,0.0452370326966047,0.054482,0.011638583573907,0.01147,0.0137385943695284,0.014758,0.032195669822583,0.034252,0.0349993411647479,0.036995,0.021867,62.5847,KiDS,0
KIDS_349.7_-29.2,KIDS_349p7_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1528426398129292,0.0220550815594332,0.154764267913117,0.0239130815594331,0.0356947833240985,0.037117,0.0392957952049192,0.040581,-0.0143357725628673,-0.007651,-0.011377512891053,-0.004065,0.0534723658171741,0.052745,0.0583390525736203,0.056507,0.0388891509074301,0.0375,0.0425525848777844,0.039909,0.022029,-69.558,KiDS,0
KIDS_197.0_-0.5,KIDS_197p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.2220051469458137,0.1203145378013435,0.2270886420388158,0.1212145378013435,0.0586103367902232,0.042783,0.0627452785666689,0.045835,0.0129367384643131,0.021272,0.0161210396068667,0.025155,0.0042607224312472,0.006898,0.0075314020336495,0.008813,0.0428081386139905,0.047133,0.0464291576899565,0.051073,0.017875,62.0881,KiDS,0
KIDS_28.0_-27.2,KIDS_28p0_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1319728566364199,0.0534040546868733,0.1346623842631586,0.0534260546868733,0.0175180913544886,0.058796,0.0212330174125184,0.062006,0.0384806324949465,0.052319,0.0410698991229324,0.055112,0.0756418420039426,0.061371,0.0789421798129992,0.064297,-0.0563601382217011,-0.076467,-0.0542735117093229,-0.07463,0.012927,-76.5201,KiDS,0
KIDS_219.0_-1.5,KIDS_219p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1330399776828676,0.0817930299782514,0.1316958512725914,0.0814320299782514,0.0483443969847302,0.04276,0.0489763971822503,0.044441,0.0323088934731799,0.037014,0.0348725225548497,0.040168,0.0518672939499197,0.052786,0.0551643142798684,0.056317,0.0357953251081095,0.032549,0.0395940104183045,0.035355,0.034778,51.8938,KiDS,0
KIDS_349.8_-28.2,KIDS_349p8_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1062602452733922,0.0544454629710636,0.130780976108458,0.0575924629710636,0.0125645152278104,0.016567,0.0178285357427854,0.019924,0.026069984176369,0.032985,0.0292587173162242,0.036564,0.0434135551116439,0.039159,0.0458447047175391,0.042934,0.0446002684719887,0.044911,0.0476437035858242,0.047465,0.019589,-69.6302,KiDS,0
KIDS_158.0_1.5,KIDS_158p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0287229623768079,-0.0404275452007155,0.0421924791629182,-0.0420345452007155,-0.0243061276398047,-0.023469,-0.0205890009677531,-0.020613,-0.060947808345133,-0.04578,-0.0583455498803088,-0.04458,0.0546185191506437,0.05975,0.0565387136324729,0.06242,0.0548109932449515,0.060686,0.0587521864024162,0.064169,0.039099,47.9064,KiDS,0
KIDS_168.5_3.5,KIDS_168p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0323242903793694,-0.1372122089950644,-0.0466818200902063,-0.1372122089950644,0.0166253102398863,0.013443,0.0161016697768717,0.020491,0.0014439994594029,0.006921,0.0051761468201854,0.010268,0.043717935158541,0.039887,0.0494181505166127,0.045841,-0.0027548228703517,-0.0039,0.0020856136104611,-2.7e-05,0.036625,56.811,KiDS,0
KIDS_202.6_2.5,KIDS_202p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0144828567323716,-0.0748075080863371,0.0210456560118056,-0.0725285080863371,0.0410420952193589,0.031721,0.0448414109334641,0.034321,0.0396243140154158,0.043955,0.0426051829240337,0.046305,-0.0406150295505217,-0.040699,-0.0377136913378065,-0.038202,-0.0638689157050381,-0.0651,-0.0609578741233057,-0.062529,0.023092,63.6598,KiDS,0
KIDS_354.0_-34.1,KIDS_354p0_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0656416754260459,0.0207205710602397,0.0688894586474948,0.0209435710602397,0.0197186515626814,0.050267,0.0219851924628537,0.052306,0.015267862295882,0.030031,0.0175371010017584,0.032645,0.0082655854486977,0.003439,0.0116724905694089,0.006276,-0.0384289817485045,-0.044832,-0.0361415963141926,-0.042681,0.011047,-72.3606,KiDS,0
KIDS_339.8_-27.2,KIDS_339p8_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0932914149035094,0.0410376428602491,0.0996609619742807,0.0440546428602491,0.0470817096801769,0.044627,0.0494732549840885,0.047002,-0.0721846600436921,-0.05973,-0.0698130083590426,-0.057633,0.0362363940404929,0.042183,0.0386225387240027,0.044842,0.045282768362483,0.052029,0.0472467328836501,0.054201,0.017951,-60.6789,KiDS,0
KIDS_347.7_-27.2,KIDS_347p7_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0490158590957253,-0.1405671829675896,0.0536722825864575,-0.1398831829675896,0.0695161230514032,0.042586,0.0747907922460553,0.045846,-0.1147761212190618,-0.101594,-0.1102241186339835,-0.099351,0.0205710454390228,0.036227,0.0266145804507859,0.039556,0.0980916692905258,0.114424,0.1030490759269666,0.11664,0.032184,-67.6236,KiDS,0
KIDS_339.7_-28.2,KIDS_339p7_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0209365900957277,-0.0855811440826269,-0.0188585792817967,-0.0845481440826269,0.0678620645214483,0.072013,0.0697782821168113,0.0737,0.0201479120571819,0.032499,0.0229624989520168,0.034812,0.1914957215083263,0.191731,0.1959576496615463,0.194958,0.0362737564339238,0.038364,0.0395699110965769,0.041003,0.01736,-60.68,KiDS,0
KIDS_200.0_-0.5,KIDS_200p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0520491253699089,-0.020857861531348,0.0660033638831943,-0.0220088615313479,0.0535316998384057,0.045471,0.0601722580311109,0.047973,-0.0579491371512816,-0.050417,-0.0549192573656331,-0.046484,0.0207065829907979,0.016687,0.0218885948792672,0.020366,0.0451618531909728,0.041838,0.0474749170991662,0.04599,0.02126,61.5187,KiDS,0
KIDS_174.0_-1.5,KIDS_174p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1298959610558925,0.0506900048240511,0.1371365234946356,0.0506900048240511,0.0088445222541182,-0.010963,0.0102642058961963,-0.006531,-0.0692772727527052,-0.065309,-0.0664854176843693,-0.059858,-0.0444121654535878,-0.043924,-0.040745497348743,-0.036809,0.0321619373891405,0.035062,0.0381865354631356,0.040598,0.020107,56.0896,KiDS,0
KIDS_8.3_-33.1,KIDS_8p3_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.015961265178519,-0.1079037859125496,0.0299910966600259,-0.0975957859125496,-0.1761558629670745,-0.173762,-0.1734292374314998,-0.172413,-0.0851306359370122,-0.071971,-0.0817680027066915,-0.07051,0.034174629867613,0.035546,0.0380118941929575,0.037943,-0.0544553220218015,-0.052657,-0.0514589250358857,-0.052062,0.010601,-82.8037,KiDS,0
KIDS_204.6_-3.5,KIDS_204p6_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1238484963393502,0.0833912260891828,0.143394854913365,0.0826822260891828,0.0443262184261123,0.03907,0.0514902451474712,0.04267,-0.0046778223904361,0.002462,-0.0003593062354973,0.007741,0.0244819300171859,0.023695,0.0295235217473537,0.027549,0.0652991250437833,0.063966,0.0668790981885552,0.067691,0.030172,57.3807,KiDS,0
KIDS_140.0_-1.5,KIDS_140p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1175901159483362,0.0577566164835939,0.1314733027442499,0.0619146164835939,0.0382846025379027,0.039311,0.0423140820302658,0.042197,0.0344323889117049,0.045176,0.0372670777028561,0.04833,0.0445998704692729,0.04845,0.0468357406857618,0.051021,-0.1103835195390383,-0.10779,-0.1082217424844184,-0.105473,0.029178,31.6902,KiDS,0
