OBJECT,Catalogue,Survey,off_u_gaia_0p7,off_u_gaia_1p0,dmag_u_0p7,dmag_u_1p0,off_u_0p7,off_u_1p0
KIDS_132.4_2.5,KIDS_132p4_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.07399845981004896,0.07525045981004896,0.0447605037127814,0.0489453081587358,-0.029237956097267558,-0.026305151651313162
KIDS_12.2_-35.1,KIDS_12p2_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.11874497931363119,0.11965597931363119,0.1414135855879892,0.2027204434233656,0.022668606274358002,0.0830644641097344
KIDS_354.1_-32.1,KIDS_354p1_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.06865813675206381,0.0679311367520638,0.1426933760827733,0.1427984210109638,0.07403523933070949,0.07486728425889999
KIDS_161.4_2.5,KIDS_161p4_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.07189936230404956,-0.07244936230404955,0.037463125026983,0.0608569429524256,0.10936248733103256,0.13330630525647516
KIDZ_34.6_-4.6,OMEGACAM_34p6_m4p6_r_SDSS.V1.2.0A_KiDS-1347_GAaP_Gaia.fits,KiDZ,-0.08183606205237101,-0.08087306205237102,0.1571859537506534,0.1736238687857717,0.2390220158030244,0.25449693083814273
KIDS_200.0_-1.5,KIDS_200p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.07818664990261698,-0.07751464990261697,0.0045179474829911,0.0023144810984206,0.08270459738560808,0.07982913100103757
KIDS_189.5_-3.5,KIDS_189p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.011349210921726194,-0.010530210921726194,0.1538309482699599,0.160385209809215,0.1651801591916861,0.17091542073094118
KIDS_331.5_-29.2,KIDS_331p5_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.061169260695784794,-0.06252626069578479,0.086568018143994,0.0874364246642101,0.14773727883977877,0.1499626853599949
DEEP0228,OMEGACAM_37p2_0p5_r_SDSS.V1.2.0A_KiDS-1347_GAaP_Gaia.fits,KiDZ,0.07149452441148132,0.07203952441148131,0.1931157776263126,0.2112818941953987,0.12162125321483128,0.13924236978391738
KIDS_212.0_-1.5,KIDS_212p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.028136731945732213,0.03883473194573221,0.0923228033413333,0.1039964561107589,0.06418607139560109,0.06516172416502669
KIDS_340.4_-30.2,KIDS_340p4_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.030854782089207777,0.03537778208920778,0.0747333607966677,0.0720642114745579,0.043878578707459925,0.03668642938535012
KIDS_218.6_3.5,KIDS_218p6_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.08034237525927945,-0.08171837525927944,-0.0070931827255034,-0.0176788510158186,0.07324919253377606,0.06403952424346085
KIDS_26.9_-27.2,KIDS_26p9_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.11046317153639088,-0.1124371715363909,-0.0602701203847317,-0.0536361351884051,0.050193051151659174,0.05880103634798581
KIDS_169.0_0.5,KIDS_169p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.016692828295471335,-0.01568782829547133,0.0396242292483279,0.0552752647318398,0.05631705754379923,0.07096309302731113
KIDS_341.4_-31.2,KIDS_341p4_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.0636757637455499,0.0660607637455499,0.1079139572766152,0.1156360083068892,0.0442381935310653,0.0495752445613393
KIDS_2.3_-30.2,KIDS_2p3_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.04055637115299639,0.04069637115299639,0.0791882383358041,0.0948192654833325,0.038631867182807714,0.05412289433033611
KIDS_213.0_0.5,KIDS_213p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.016405112514066164,-0.013615112514066163,0.065679047284362,0.0688862660181993,0.08208415979842816,0.08250137853226547
KIDS_42.0_-34.1,KIDS_42p0_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.01208971716286103,0.012736717162861025,0.0253581205633654,0.0331169148345494,0.01326840340050437,0.020380197671688374
KIDS_345.9_-32.1,KIDS_345p9_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.06469404325020531,0.06502304325020533,0.1121779240496615,0.1281716246412376,0.04748388079945619,0.06314858139103227
KIDS_39.1_-30.2,KIDS_39p1_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.020670108679230387,-0.019063108679230376,0.0873372698359722,0.1087348158666332,0.10800737851520259,0.12779792454586358
KIDS_211.6_2.5,KIDS_211p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.05548626812284458,0.055524268122844576,0.2129296678816413,0.2120268889446761,0.15744339975879673,0.15650262082183153
KIDS_157.4_2.5,KIDS_157p4_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.10382719160920037,-0.10367319160920038,-0.0445499321458896,-0.0471228735288395,0.05927725946331077,0.05655031808036088
KIDS_6.0_-34.1,KIDS_6p0_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.04389349301032597,-0.043002493010325965,0.0623626096930364,0.0563011986054493,0.10625610270336236,0.09930369161577526
KIDS_234.7_2.5,KIDS_234p7_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.027879306189306896,-0.02465430618930689,0.0240163929346297,0.0280321209808755,0.0518956991239366,0.05268642717018239
KIDS_207.6_2.5,KIDS_207p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.2883839532925362,0.28941995329253617,0.3536922365621644,0.3529702692672456,0.06530828326962823,0.06355031597470945
KIDS_353.3_-27.2,KIDS_353p3_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.09573423111554305,-0.09546023111554305,0.0127985742499834,0.0252110528489787,0.10853280536552645,0.12067128396452176
KIDS_29.3_-28.2,KIDS_29p3_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.09986765704090547,-0.09983065704090546,0.112775555737528,0.1042925693442428,0.21264321277843345,0.20412322638514827
KIDS_30.3_-27.2,KIDS_30p3_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.11512863250027941,-0.11538263250027944,0.1286038222155974,0.105423842220153,0.24373245471587682,0.22080647472043244
KIDS_184.5_-2.5,KIDS_184p5_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.014480929230921535,0.014783929230921533,0.1295003269658049,0.1248296708443923,0.11501939773488337,0.11004574161347076
VVDSf02,OMEGACAM_36p7_m4p6_r_SDSS.V1.2.0A_KiDS-1347_GAaP_Gaia.fits,KiDZ,0.08033203826301517,0.08238203826301518,0.1776001648936619,0.1838036748054632,0.09726812663064673,0.10142163654244801
KIDS_196.5_-2.5,KIDS_196p5_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.27055132570828866,0.2769923257082887,0.2741468386307927,0.2845112255152454,0.0035955129225040405,0.0075188998069566915
KIDS_350.5_-33.1,KIDS_350p5_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.05582795798171842,0.060814957981718425,0.0482650810173576,0.0386142053540706,-0.0075628769643608165,-0.022200752627647827
KIDS_8.0_-29.2,KIDS_8p0_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.15178526981011622,-0.14998326981011625,-0.0111560752792008,0.0103791782461931,0.14062919453091544,0.16036244805630936
KIDS_181.0_0.5,KIDS_181p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.023314611566808918,0.02339961156680892,0.0558105473669689,0.0650605745965809,0.032495935800159984,0.041660963029771986
KIDS_156.4_3.5,KIDS_156p4_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.046828980379705606,0.051670980379705606,0.1211195421656116,0.1185732211540251,0.074290561785906,0.0669022407743195
KIDS_10.7_-33.1,KIDS_10p7_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.024107935986996912,-0.023627935986996917,0.1335861361726044,0.1281627534378882,0.1576940721596013,0.1517906894248851
KIDS_6.8_-29.2,KIDS_6p8_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.09754893602093295,-0.09352693602093295,0.0867216133924383,0.0778565364232065,0.18427054941337123,0.17138347244413946
KIDS_179.5_-2.5,KIDS_179p5_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.03783532618822648,0.036804326188226474,0.0754751088213194,0.0695999070224919,0.03763978263309292,0.032795580834265425
KIDS_176.0_0.5,KIDS_176p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.052189173477317975,0.05292617347731798,0.1186928561585517,0.1275650219591083,0.06650368268123372,0.07463884848179031
KIDS_13.5_-28.2,KIDS_13p5_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.12119059854681564,0.12119059854681564,0.1367089871595735,0.1397782821760392,0.015518388612757852,0.018587683629223542
KIDS_221.6_-2.5,KIDS_221p6_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.0698782336649663,0.0700212336649663,0.1184330425156618,0.1198260165749614,0.04855480885069549,0.0498047829099951
KIDS_339.6_-34.1,KIDS_339p6_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.0721288283294069,-0.0724438283294069,-0.0501603952284456,-0.0491473161981891,0.021968433100961297,0.023296512131217806
KIDS_202.6_-3.5,KIDS_202p6_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.1065484904979195,0.10611649049791949,0.1831050065012068,0.1811179252096399,0.0765565160032873,0.07500143471172041
KIDS_191.5_3.5,KIDS_191p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.07296297021712159,-0.07296297021712159,-0.0593371548570099,-0.0555933076245952,0.01362581536011169,0.01736966259252639
KIDS_167.0_0.5,KIDS_167p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.03708276149798305,0.03876976149798306,0.0988150896912314,0.0985651725002191,0.06173232819324835,0.05979541100223604
KIDS_3.6_-33.1,KIDS_3p6_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.06936377426417337,0.06987977426417337,0.1686802775632808,0.1836452654821367,0.09931650329910743,0.11376549121796332
KIDS_205.6_-3.5,KIDS_205p6_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.07430285193688736,0.07565785193688737,0.1079120764665622,0.1218802801149169,0.03360922452967484,0.04622242817802953
KIDS_196.5_3.5,KIDS_196p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.0844904402756628,-0.0838224402756628,-0.0446006685732427,-0.0396029810976228,0.0398897717024201,0.044219459178039995
KIDS_182.0_1.5,KIDS_182p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.012171924618351135,0.013135924618351141,0.0531195276374949,0.0731921935554252,0.04094760301914376,0.06005626893707405
KIDS_233.0_-1.5,KIDS_233p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.07575468855964251,-0.0756536885596425,0.0705247076309875,0.0720094662830989,0.14627939619063002,0.1476631548427414
KIDS_331.8_-32.1,KIDS_331p8_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.06777725516381307,0.06802925516381307,0.1963348523404306,0.1835670288665962,0.12855759717661752,0.11553777370278313
KIDS_179.0_0.5,KIDS_179p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.03290979716420283,0.032036797164202824,0.0972035248476566,0.1054575721976329,0.06429372768345376,0.07342077503343007
KIDS_0.0_-35.1,KIDS_0p0_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.17115455297842438,-0.17115455297842438,-0.0839436457486324,-0.0735140518016485,0.08721090722979198,0.09764050117677589
KIDS_171.0_-1.5,KIDS_171p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.2021761768111107,-0.20168717681111067,-0.0142860249876847,-0.0008280835398391,0.187890151823426,0.20085909327127158
KIDS_156.4_-3.5,KIDS_156p4_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.10984784464529349,-0.10688484464529346,-0.0161695764820252,-0.0001893521283215,0.09367826816326828,0.10669549251697197
KIDS_192.5_-2.5,KIDS_192p5_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.22677206646270473,-0.22728306646270477,-0.0715215199794239,-0.0606620460142178,0.15525054648328085,0.16662102044848698
KIDS_222.6_2.5,KIDS_222p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.07806386584382491,0.07802486584382493,0.1204937021033065,0.1219395395816942,0.04242983625948159,0.04391467373786928
KIDS_36.5_-35.1,KIDS_36p5_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.0838160759029589,0.0861950759029589,0.2008758870025795,0.1931552631426252,0.11705981109962059,0.10696018723966631
KIDS_45.0_-35.1,KIDS_45p0_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.03370980141993249,-0.03146480141993249,0.0524948856343946,0.0490910270892626,0.08620468705432709,0.0805558285091951
KIDS_196.5_-3.5,KIDS_196p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.009375777378309288,0.009134777378309283,0.1754026371028945,0.1762587687591542,0.1660268597245852,0.1671239913808449
KIDS_164.0_1.5,KIDS_164p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.040298439768980704,0.0391024397689807,0.0924755879441206,0.1103869821559539,0.052177148175139895,0.0712845423869732
KIDS_132.0_1.5,KIDS_132p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.06675247282447477,0.06726947282447476,0.0793637385268682,0.0718686757399846,0.012611265702393432,0.004599202915509831
KIDS_166.5_-3.5,KIDS_166p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.1293241927439733,-0.1276031927439733,-0.0182950586792073,-0.0102002142224019,0.111029134064766,0.1174029785215714
KIDS_346.2_-30.2,KIDS_346p2_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.3000162933186251,-0.3000162933186251,-0.1687733299133433,-0.1619984628965406,0.13124296340528183,0.13801783042208451
KIDS_211.0_1.5,KIDS_211p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.11004670024847871,0.11119870024847872,0.1846854772055009,0.1871210852878965,0.0746387769570222,0.07592238503941778
KIDS_185.5_3.5,KIDS_185p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.10383283914697988,-0.10644983914697989,-0.0648652431709148,-0.0713697200680709,0.038967595976065084,0.035080119078909
KIDS_184.5_3.5,KIDS_184p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.10037384481933723,-0.09861584481933724,-0.0226471022945021,-0.0090270592671649,0.07772674252483514,0.08958878555217234
KIDS_8.2_-32.1,KIDS_8p2_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.059208746602848666,-0.05869474660284865,0.0188533528325937,0.0084369464756414,0.07806209943544237,0.06713169307849005
KIDS_15.9_-29.2,KIDS_15p9_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.08526947367700335,-0.08802547367700334,0.0198575463953234,0.0596895700673056,0.10512702007232676,0.14771504374430894
KIDS_237.0_1.5,KIDS_237p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.03268493616960233,-0.03194193616960231,0.0817721994677712,0.0764899137596877,0.11445713563737353,0.10843184992929
KIDS_164.5_3.5,KIDS_164p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.22648297980101037,-0.22479097980101034,-0.1307178535295843,-0.1228523193007698,0.09576512627142608,0.10193866050024054
KIDS_202.0_0.5,KIDS_202p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.027463690081163394,0.03022569008116338,0.0869641832227913,0.1051123640592174,0.059500493141627905,0.07488667397805401
KIDS_48.9_-26.2,KIDS_48p9_m26p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.1243671114097901,-0.1234291114097901,0.0302194351941209,0.0214497869447482,0.154586546603911,0.1448788983545383
KIDS_175.0_0.5,KIDS_175p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.03094847367903772,0.03808347367903772,0.1185752071724052,0.108227761682939,0.08762673349336748,0.07014428800390128
KIDS_173.0_1.5,KIDS_173p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.04328757220765039,0.049377572207650405,0.2014616988334289,0.1928514300087837,0.1581741266257785,0.14347385780113328
KIDS_172.0_1.5,KIDS_172p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.047046728511002195,0.059185728511002206,0.1333893922359689,0.1270606912241212,0.08634266372496671,0.06787496271311899
KIDS_27.1_-32.1,KIDS_27p1_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.23872601344623198,-0.23872601344623198,0.0664993704182219,0.0524472603804833,0.30522538386445386,0.29117327382671526
KIDS_157.4_-2.5,KIDS_157p4_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.14673569537741363,-0.14673569537741363,-0.0775016042853519,-0.0759039731168141,0.06923409109206173,0.07083172226059953
KIDS_209.6_2.5,KIDS_209p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.06841908265538335,-0.06424108265538334,-0.0248624272993099,-0.0189685999795513,0.04355665535607345,0.04527248267583203
KIDS_165.0_-0.5,KIDS_165p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.052806515027647216,-0.05194951502764719,0.01082902398378,0.0100261661939835,0.06363553901142721,0.06197568122163069
KIDS_341.6_-30.2,KIDS_341p6_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.04368829137961315,0.04638429137961314,0.0250784221064608,0.029207524829364,-0.01860986927315235,-0.01717676655024914
KIDS_19.2_-28.2,KIDS_19p2_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.04901731814943261,-0.04729431814943261,0.3450209994939215,0.3334722568538538,0.3940383176433541,0.38076657500328637
KIDS_236.7_2.5,KIDS_236p7_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.004000478176607716,0.003932478176607732,0.1235310909705283,0.1157949241067411,0.11953061279392059,0.11186244593013336
KIDS_187.0_1.5,KIDS_187p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.04599368639622236,0.04729168639622235,0.0716107580527734,0.074429752185247,0.025617071656551034,0.027138065789024647
KIDS_29.7_-33.1,KIDS_29p7_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.0547887550338477,-0.05534175503384772,0.125799593127567,0.1315033929594825,0.1805883481614147,0.1868451479933302
KIDS_167.5_-3.5,KIDS_167p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.10772454002666867,-0.10768854002666867,0.0165522065297482,-0.0027754837970202,0.12427674655641688,0.10491305622964847
KIDS_208.6_2.5,KIDS_208p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.16676744575185956,-0.16680044575185957,-0.1403859603847525,-0.1355239627894131,0.02638148536710705,0.03127648296244648
KIDZ_333.5_1.9,OMEGACAM_333p5_1p9_r_SDSS.V1.2.0A_KiDS-1347_GAaP_Gaia.fits,KiDZ,-0.061164464461390816,-0.06220346446139083,-0.0104327698476163,-0.0053490776216647,0.05073169461377452,0.05685438683972613
KIDS_208.0_0.5,KIDS_208p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.0589217940570592,0.0609357940570592,0.0757373120964153,0.0849228898562692,0.016815518039356096,0.023987095799209997
KIDS_167.0_-0.5,KIDS_167p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.0598673141705566,-0.05918131417055658,0.0794629206834604,0.072995157553004,0.13933023485401702,0.13217647172356056
KIDS_184.5_-3.5,KIDS_184p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.053173126006161475,0.053382126006161476,0.1157957979842407,0.1251669144890212,0.06262267197807922,0.07178478848285973
KIDS_5.7_-29.2,KIDS_5p7_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.04270011080002736,-0.04120711080002737,0.0983628148330083,0.0886410250123065,0.14106292563303566,0.12984813581233387
KIDS_138.0_-0.5,KIDS_138p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.05719087897769592,0.058026878977695914,0.0860307955505267,0.0982932231350747,0.028839916572830783,0.040266344157378786
KIDS_28.0_-31.2,KIDS_28p0_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.08143279300850267,-0.08112579300850267,0.0482384511228231,0.0562656014381096,0.12967124413132577,0.13739139444661227
KIDS_33.4_-30.2,KIDS_33p4_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.04362317671715485,-0.041852176717154854,0.1961839874018515,0.1998823457803034,0.23980716411900635,0.24173452249745825
KIDS_205.0_0.5,KIDS_205p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.033856608029160434,-0.03383760802916044,0.022279477633629,0.0253513651870681,0.05613608566278944,0.05918897321622854
KIDS_184.0_-1.5,KIDS_184p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.07093305574229536,0.07232205574229536,0.1317590136761677,0.128655169715958,0.060825957933872354,0.05633311397366264
KIDS_217.6_2.5,KIDS_217p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.06248383350345003,0.06334583350345002,0.0929801061956211,0.099423166169578,0.03049627269217107,0.036077332666127976
KIDS_330.1_-30.2,KIDS_330p1_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.03568261003267312,0.03589861003267312,0.1047235292533491,0.1052914987504844,0.06904091922067598,0.06939288871781127
KIDS_171.5_2.5,KIDS_171p5_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.062142786600679095,-0.06190578660067911,0.0645998580759875,0.070385532826009,0.1267426446766666,0.1322913194266881
KIDS_227.0_-0.5,KIDS_227p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.0743705557265205,0.0753185557265205,0.131295415671458,0.1436758197470279,0.0569248599449375,0.06835726402050739
KIDS_165.0_0.5,KIDS_165p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.04278134264161937,-0.04363034264161936,0.0719313558092944,0.0787841878426114,0.11471269845091377,0.12241453048423076
KIDS_357.6_-35.1,KIDS_357p6_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.11078869780797648,-0.10946969780797647,-0.0483824731840133,-0.040035051198155,0.06240622462396318,0.06943464660982146
KIDS_48.7_-33.1,KIDS_48p7_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.03614746846340028,0.03552346846340028,0.2115460835844542,0.2126314989277232,0.17539861512105392,0.17710803046432294
KIDS_51.1_-35.1,KIDS_51p1_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.04709492102683216,-0.04851092102683216,0.040103735830417,0.0379040514411327,0.08719865685724916,0.08641497246796487
KIDS_217.0_0.5,KIDS_217p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.0375120570067857,-0.03711805700678569,0.0337341268378715,0.0281115375570193,0.0712461838446572,0.06522959456380499
KIDS_336.5_-32.1,KIDS_336p5_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.017801887159181684,-0.017622887159181685,0.045863664087738,0.0421057956673409,0.0636655512469197,0.059728682826522585
KIDS_201.0_-1.5,KIDS_201p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.09136719236362903,-0.09002119236362902,-0.0288217953668181,-0.0272376667970394,0.06254539699681093,0.06278352556658962
KIDZ_37.6_-4.6,OMEGACAM_37p7_m4p6_r_SDSS.V1.2.0A_KiDS-1347_GAaP_Gaia.fits,KiDZ,-0.06529275506554677,-0.06529275506554677,0.0701475583957917,0.0788938167673636,0.13544031346133847,0.14418657183291037
KIDS_224.0_-1.5,KIDS_224p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.03555597539154799,0.03721697539154799,0.0658574439021385,0.072406667019641,0.030301468510590512,0.03518969162809302
KIDS_209.0_-0.5,KIDS_209p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.011200776060749956,-0.011566776060749961,0.060369618826626,0.0601795611673256,0.07157039488737596,0.07174633722807555
KIDS_218.6_2.5,KIDS_218p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.0465426433633479,0.0456116433633479,0.1046672350389711,0.1068549284853971,0.0581245916756232,0.0612432851220492
